subj,trial,S,R,RT,correct,instruction
ku4t,430,2,2,0.6528,TRUE,accuracy
ku4t,431,1,1,0.4857,TRUE,neutral
ku4t,432,2,2,0.4,TRUE,accuracy
ku4t,433,1,1,0.4224,TRUE,accuracy
ku4t,434,2,2,0.3746,TRUE,accuracy
ku4t,435,1,2,0.372,FALSE,neutral
ku4t,436,1,1,0.3883,TRUE,speed
ku4t,437,2,2,0.4842,TRUE,accuracy
ku4t,438,1,2,0.4839,FALSE,speed
ku4t,439,2,2,0.3855,TRUE,speed
ku4t,440,2,2,0.493,TRUE,neutral
ku4t,441,2,1,0.4185,FALSE,neutral
ku4t,442,1,2,0.3716,FALSE,speed
ku4t,443,2,1,0.4306,FALSE,accuracy
ku4t,444,1,1,0.5777,TRUE,accuracy
ku4t,445,1,1,0.5016,TRUE,neutral
ku4t,446,1,1,1.0614,TRUE,accuracy
ku4t,447,2,2,0.5959,TRUE,accuracy
ku4t,448,2,1,0.5327,FALSE,speed
ku4t,449,1,2,0.469,FALSE,neutral
ku4t,450,2,1,0.4609,FALSE,speed
ku4t,451,2,2,0.3905,TRUE,accuracy
ku4t,452,1,2,0.4192,FALSE,speed
ku4t,453,1,2,0.2881,FALSE,speed
ku4t,454,1,1,0.478,TRUE,neutral
ku4t,455,1,1,0.3564,TRUE,speed
ku4t,456,1,1,0.3809,TRUE,neutral
ku4t,457,2,1,0.3464,FALSE,neutral
ku4t,458,1,1,0.3899,TRUE,speed
ku4t,459,2,2,0.3609,TRUE,neutral
ku4t,460,2,2,0.4179,TRUE,speed
ku4t,461,1,2,0.3365,FALSE,speed
ku4t,462,2,2,0.3415,TRUE,accuracy
ku4t,463,2,2,0.4521,TRUE,neutral
ku4t,464,1,1,0.3364,TRUE,accuracy
ku4t,465,1,1,0.3527,TRUE,neutral
ku4t,466,2,1,0.3608,FALSE,accuracy
ku4t,467,2,2,0.4726,TRUE,accuracy
ku4t,468,2,1,0.2929,FALSE,speed
ku4t,469,2,1,0.3313,FALSE,speed
ku4t,470,1,1,0.3359,TRUE,accuracy
ku4t,471,2,1,0.3242,FALSE,speed
ku4t,472,2,2,0.3546,TRUE,speed
ku4t,473,2,2,0.2929,TRUE,speed
ku4t,474,1,1,0.4681,TRUE,neutral
ku4t,475,1,1,0.4808,TRUE,accuracy
ku4t,476,2,2,0.3442,TRUE,neutral
ku4t,477,2,2,0.3917,TRUE,neutral
ku4t,478,2,2,0.4408,TRUE,accuracy
ku4t,479,1,2,0.45,FALSE,accuracy
ku4t,480,1,1,0.4758,TRUE,accuracy
ku4t,481,1,1,0.4214,TRUE,neutral
ku4t,482,2,2,0.3861,TRUE,speed
ku4t,483,2,1,0.4622,FALSE,speed
ku4t,484,1,2,0.4655,FALSE,neutral
ku4t,485,1,2,0.4421,FALSE,accuracy
ku4t,486,2,1,0.4678,FALSE,speed
ku4t,487,1,1,0.5033,TRUE,speed
ku4t,488,2,1,0.4316,FALSE,accuracy
ku4t,489,2,2,0.5551,TRUE,neutral
ku4t,490,2,2,0.3196,TRUE,speed
ku4t,491,2,2,0.4828,TRUE,neutral
ku4t,492,1,1,0.4133,TRUE,neutral
ku4t,493,1,1,0.416,TRUE,accuracy
ku4t,494,1,1,0.3314,TRUE,speed
ku4t,495,2,2,0.4054,TRUE,accuracy
ku4t,496,1,1,0.3796,TRUE,accuracy
ku4t,497,1,1,0.3307,TRUE,speed
ku4t,498,1,1,0.3638,TRUE,neutral
ku4t,499,2,2,0.3771,TRUE,accuracy
ku4t,500,1,1,0.439,TRUE,speed
ku4t,501,1,2,0.4742,FALSE,speed
ku4t,502,2,2,0.3633,TRUE,accuracy
ku4t,503,2,2,0.409,TRUE,speed
ku4t,504,2,2,0.3829,TRUE,accuracy
ku4t,505,2,2,0.4946,TRUE,neutral
ku4t,506,2,2,0.4287,TRUE,speed
ku4t,507,2,2,0.3044,TRUE,speed
ku4t,508,2,1,0.6372,FALSE,accuracy
ku4t,509,1,2,0.3113,FALSE,speed
ku4t,510,2,2,0.3444,TRUE,speed
ku4t,511,1,2,1.1684,FALSE,neutral
ku4t,512,2,2,0.3442,TRUE,speed
ku4t,513,1,2,0.3977,FALSE,speed
ku4t,514,2,2,0.4791,TRUE,accuracy
ku4t,515,1,2,0.6101,FALSE,neutral
ku4t,516,2,2,0.4475,TRUE,speed
ku4t,517,2,2,0.4507,TRUE,accuracy
ku4t,518,1,1,0.3824,TRUE,accuracy
ku4t,519,2,1,0.2865,FALSE,speed
ku4t,520,2,2,0.4055,TRUE,accuracy
ku4t,521,2,2,0.3718,TRUE,accuracy
ku4t,522,2,2,0.3455,TRUE,accuracy
ku4t,523,1,1,0.3024,TRUE,accuracy
ku4t,524,1,2,0.3985,FALSE,neutral
ku4t,525,2,1,0.3393,FALSE,speed
ku4t,526,1,1,0.403,TRUE,neutral
ku4t,527,1,2,0.4677,FALSE,accuracy
ku4t,528,2,2,0.5184,TRUE,accuracy
ku4t,529,1,2,0.4823,FALSE,speed
ku4t,530,1,1,0.8607,TRUE,accuracy
ku4t,531,2,1,0.3895,FALSE,speed
ku4t,532,1,2,0.3666,FALSE,speed
ku4t,533,2,2,0.4469,TRUE,neutral
ku4t,534,1,2,0.4564,FALSE,speed
ku4t,535,2,1,0.4377,FALSE,accuracy
ku4t,536,1,2,0.4501,FALSE,accuracy
ku4t,537,2,2,0.5318,TRUE,accuracy
ku4t,538,1,1,0.4322,TRUE,accuracy
ku4t,539,2,1,0.3742,FALSE,accuracy
ku4t,540,2,2,0.4466,TRUE,neutral
ku4t,541,2,2,0.3616,TRUE,speed
ku4t,542,2,2,0.3723,TRUE,neutral
ku4t,543,1,1,0.4176,TRUE,accuracy
ku4t,544,1,1,0.3464,TRUE,accuracy
ku4t,545,2,1,0.6754,FALSE,accuracy
ku4t,546,2,2,0.4286,TRUE,speed
ku4t,547,2,1,0.4282,FALSE,neutral
ku4t,548,1,1,0.3648,TRUE,speed
ku4t,549,2,2,0.3515,TRUE,speed
ku4t,550,1,2,0.259,FALSE,speed
ku4t,551,1,1,0.3288,TRUE,speed
ku4t,552,2,2,0.3879,TRUE,accuracy
ku4t,553,2,2,0.415,TRUE,neutral
ku4t,554,2,2,0.4009,TRUE,accuracy
ku4t,555,1,2,0.3119,FALSE,speed
ku4t,556,1,2,0.3652,FALSE,accuracy
ku4t,557,1,2,0.3505,FALSE,speed
ku4t,558,2,2,0.3839,TRUE,accuracy
ku4t,559,2,2,0.383,TRUE,speed
ku4t,560,2,2,0.5439,TRUE,neutral
ku4t,561,2,2,0.349,TRUE,neutral
ku4t,562,1,1,0.4416,TRUE,accuracy
ku4t,563,1,1,0.3668,TRUE,accuracy
ku4t,564,1,2,0.4857,FALSE,accuracy
ku4t,565,1,2,0.3714,FALSE,speed
ku4t,566,2,2,0.7503,TRUE,accuracy
ku4t,567,2,2,0.3494,TRUE,accuracy
ku4t,568,2,2,0.3194,TRUE,speed
ku4t,569,2,1,0.363,FALSE,accuracy
ku4t,570,2,2,0.4204,TRUE,accuracy
ku4t,571,2,2,0.324,TRUE,accuracy
ku4t,572,1,1,0.447,TRUE,neutral
ku4t,573,2,2,0.4719,TRUE,speed
ku4t,574,2,2,0.3183,TRUE,accuracy
ku4t,575,2,2,0.5244,TRUE,accuracy
ku4t,576,1,1,0.389,TRUE,speed
ku4t,577,2,2,0.3498,TRUE,speed
ku4t,578,1,1,0.468,TRUE,speed
ku4t,579,2,2,0.3994,TRUE,accuracy
ku4t,580,2,2,0.3918,TRUE,neutral
ku4t,581,1,2,0.3266,FALSE,speed
ku4t,582,2,2,0.4368,TRUE,speed
ku4t,583,1,1,0.4177,TRUE,accuracy
ku4t,584,2,1,0.3041,FALSE,speed
ku4t,585,2,2,0.332,TRUE,accuracy
ku4t,586,1,1,0.7453,TRUE,neutral
ku4t,587,2,2,0.4638,TRUE,neutral
ku4t,588,2,2,0.3975,TRUE,neutral
ku4t,589,1,2,0.5158,FALSE,accuracy
ku4t,590,1,1,0.4999,TRUE,accuracy
ku4t,591,2,2,0.5637,TRUE,accuracy
ku4t,592,2,2,0.4848,TRUE,neutral
ku4t,593,2,2,0.6091,TRUE,accuracy
ku4t,594,2,2,0.4153,TRUE,speed
ku4t,595,1,2,0.3884,FALSE,accuracy
ku4t,596,2,2,0.4376,TRUE,accuracy
ku4t,597,2,2,0.5554,TRUE,accuracy
ku4t,598,1,1,0.3414,TRUE,neutral
ku4t,599,1,1,0.3921,TRUE,accuracy
ku4t,600,2,1,0.3043,FALSE,speed
ku4t,601,1,1,0.4301,TRUE,accuracy
ku4t,602,1,1,0.3605,TRUE,accuracy
ku4t,603,2,1,0.4138,FALSE,speed
ku4t,604,1,1,0.4542,TRUE,accuracy
ku4t,605,1,1,0.382,TRUE,speed
ku4t,606,1,1,0.5306,TRUE,neutral
ku4t,607,2,2,0.3932,TRUE,neutral
ku4t,608,2,2,0.3339,TRUE,neutral
ku4t,609,1,2,0.4796,FALSE,speed
ku4t,610,1,2,0.3901,FALSE,accuracy
ku4t,611,2,2,0.4246,TRUE,speed
ku4t,612,2,2,0.4171,TRUE,accuracy
ku4t,613,2,2,0.4531,TRUE,accuracy
ku4t,614,1,2,0.4666,FALSE,neutral
ku4t,615,1,1,0.5389,TRUE,neutral
ku4t,616,2,2,0.4568,TRUE,speed
ku4t,617,2,2,0.4481,TRUE,neutral
ku4t,618,1,2,0.5717,FALSE,neutral
ku4t,619,1,1,0.5854,TRUE,accuracy
ku4t,620,2,2,0.5629,TRUE,accuracy
ku4t,621,2,2,0.4229,TRUE,neutral
ku4t,622,2,2,0.6048,TRUE,accuracy
ku4t,623,2,2,0.4804,TRUE,accuracy
ku4t,624,1,1,0.4895,TRUE,accuracy
ku4t,625,1,1,0.385,TRUE,accuracy
ku4t,626,1,1,0.3732,TRUE,accuracy
ku4t,627,1,2,0.425,FALSE,speed
ku4t,628,1,1,0.3846,TRUE,neutral
ku4t,629,2,2,0.4907,TRUE,neutral
ku4t,630,2,1,0.5328,FALSE,neutral
ku4t,631,1,1,0.436,TRUE,accuracy
ku4t,632,1,1,0.4004,TRUE,accuracy
ku4t,633,1,1,0.3682,TRUE,speed
ku4t,634,2,2,0.3556,TRUE,accuracy
ku4t,635,2,2,0.4444,TRUE,speed
ku4t,636,1,2,0.5108,FALSE,speed
ku4t,637,2,2,0.5308,TRUE,accuracy
ku4t,638,2,2,0.4128,TRUE,neutral
ku4t,639,1,1,0.3774,TRUE,speed
ku4t,640,1,1,0.4156,TRUE,accuracy
ku4t,641,1,1,0.5552,TRUE,accuracy
ku4t,642,1,1,0.4362,TRUE,accuracy
ku4t,643,2,2,0.5555,TRUE,accuracy
ku4t,644,1,1,0.5082,TRUE,neutral
ku4t,645,2,2,0.3966,TRUE,neutral
ku4t,646,2,2,0.393,TRUE,neutral
ku4t,647,2,2,0.3347,TRUE,speed
ku4t,648,2,1,0.3157,FALSE,speed
ku4t,649,1,1,0.3647,TRUE,accuracy
ku4t,650,1,1,0.2985,TRUE,accuracy
ku4t,651,2,1,0.6362,FALSE,accuracy
ku4t,652,2,1,0.3621,FALSE,speed
ku4t,653,2,2,0.4413,TRUE,accuracy
ku4t,654,2,2,0.41,TRUE,accuracy
ku4t,655,2,2,0.6227,TRUE,neutral
ku4t,656,1,2,0.4713,FALSE,accuracy
ku4t,657,2,1,0.2817,FALSE,speed
ku4t,658,1,1,0.3505,TRUE,accuracy
ku4t,659,2,2,0.3304,TRUE,speed
ku4t,660,1,1,0.4037,TRUE,neutral
ku4t,661,2,2,0.4725,TRUE,speed
ku4t,662,1,1,0.4142,TRUE,speed
ku4t,663,1,2,0.441,FALSE,neutral
ku4t,664,2,2,0.3417,TRUE,accuracy
ku4t,665,2,2,0.3112,TRUE,speed
ku4t,666,1,1,0.4051,TRUE,accuracy
ku4t,667,2,2,0.4686,TRUE,neutral
ku4t,668,2,2,0.4232,TRUE,accuracy
ku4t,669,2,1,0.3908,FALSE,speed
ku4t,670,1,1,0.3592,TRUE,accuracy
ku4t,671,2,2,0.547,TRUE,accuracy
ku4t,672,1,2,0.5425,FALSE,speed
ku4t,673,1,1,0.4288,TRUE,accuracy
ku4t,674,1,1,0.4782,TRUE,accuracy
ku4t,675,1,1,0.4261,TRUE,accuracy
ku4t,676,2,2,0.4764,TRUE,neutral
ku4t,677,2,1,0.2806,FALSE,speed
ku4t,678,2,1,0.3898,FALSE,speed
ku4t,679,1,1,0.4758,TRUE,accuracy
ku4t,680,1,2,0.311,FALSE,speed
ku4t,681,2,1,0.8934,FALSE,neutral
ku4t,682,2,2,0.3561,TRUE,neutral
ku4t,683,2,1,0.5625,FALSE,accuracy
ku4t,684,2,2,0.3341,TRUE,neutral
ku4t,685,2,2,0.579,TRUE,neutral
ku4t,686,1,1,0.5513,TRUE,accuracy
ku4t,687,2,1,0.3642,FALSE,speed
ku4t,688,1,1,0.3746,TRUE,neutral
ku4t,689,1,1,0.4981,TRUE,neutral
ku4t,690,2,1,0.328,FALSE,speed
ku4t,691,2,1,0.3197,FALSE,speed
ku4t,692,1,1,0.4157,TRUE,speed
ku4t,693,1,1,0.7515,TRUE,accuracy
ku4t,694,1,1,0.6165,TRUE,accuracy
ku4t,695,1,2,0.3272,FALSE,speed
ku4t,696,2,2,0.3832,TRUE,accuracy
ku4t,697,1,1,0.4655,TRUE,neutral
ku4t,698,1,2,0.4424,FALSE,accuracy
ku4t,699,2,2,0.7078,TRUE,neutral
ku4t,700,2,2,0.3756,TRUE,neutral
ku4t,701,1,1,0.3735,TRUE,speed
ku4t,702,2,2,0.3205,TRUE,speed
ku4t,703,2,1,0.4059,FALSE,accuracy
ku4t,704,2,1,0.4469,FALSE,neutral
ku4t,705,1,1,0.7142,TRUE,neutral
ku4t,706,1,1,0.4852,TRUE,neutral
ku4t,707,2,1,0.3941,FALSE,speed
ku4t,708,2,1,0.4713,FALSE,accuracy
ku4t,709,1,1,0.4884,TRUE,accuracy
ku4t,710,2,1,0.4036,FALSE,neutral
ku4t,711,1,1,0.8034,TRUE,neutral
ku4t,712,1,1,0.4489,TRUE,neutral
ku4t,713,2,2,0.5128,TRUE,speed
ku4t,714,2,2,0.3335,TRUE,accuracy
ku4t,715,1,1,0.4411,TRUE,neutral
ku4t,716,1,1,0.3627,TRUE,accuracy
ku4t,717,2,2,0.5062,TRUE,accuracy
ku4t,718,1,2,0.3696,FALSE,accuracy
ku4t,719,2,2,0.5059,TRUE,accuracy
ku4t,720,1,1,0.4232,TRUE,accuracy
ku4t,721,1,2,0.8307,FALSE,accuracy
ku4t,722,1,2,0.5526,FALSE,speed
ku4t,723,2,2,0.4128,TRUE,neutral
ku4t,724,1,1,0.4172,TRUE,accuracy
ku4t,725,1,1,0.3671,TRUE,accuracy
ku4t,726,2,2,0.4378,TRUE,neutral
ku4t,727,2,1,0.6007,FALSE,accuracy
ku4t,728,1,2,0.7177,FALSE,speed
ku4t,729,1,1,0.5546,TRUE,speed
ku4t,731,2,1,0.3728,FALSE,speed
ku4t,732,2,2,0.4125,TRUE,speed
ku4t,733,2,2,0.4064,TRUE,neutral
ku4t,734,2,1,0.5099,FALSE,neutral
ku4t,735,2,1,0.2795,FALSE,speed
ku4t,736,1,1,0.4538,TRUE,accuracy
ku4t,737,1,1,0.4466,TRUE,speed
ku4t,738,2,1,0.4125,FALSE,speed
ku4t,740,1,1,0.5442,TRUE,accuracy
ku4t,741,1,2,0.5096,FALSE,accuracy
ku4t,742,2,2,0.327,TRUE,accuracy
ku4t,743,1,2,0.2871,FALSE,speed
ku4t,744,2,2,0.3181,TRUE,speed
ku4t,745,2,2,0.4087,TRUE,accuracy
ku4t,746,1,1,0.508,TRUE,neutral
ku4t,747,1,2,0.4276,FALSE,neutral
ku4t,748,2,1,0.3856,FALSE,speed
ku4t,749,2,2,0.3798,TRUE,speed
ku4t,750,1,1,0.4195,TRUE,accuracy
ku4t,751,1,2,0.4164,FALSE,speed
ku4t,752,2,1,0.5101,FALSE,accuracy
ku4t,753,2,2,0.543,TRUE,accuracy
ku4t,754,1,1,0.4206,TRUE,accuracy
ku4t,755,1,1,0.3946,TRUE,accuracy
ku4t,756,1,2,0.451,FALSE,neutral
ku4t,757,1,1,0.4408,TRUE,speed
ku4t,758,1,1,0.3482,TRUE,neutral
ku4t,759,2,2,0.4744,TRUE,neutral
ku4t,760,2,2,0.382,TRUE,accuracy
ku4t,761,2,1,0.4067,FALSE,neutral
ku4t,762,2,2,0.4733,TRUE,speed
ku4t,763,1,2,0.3509,FALSE,speed
ku4t,764,2,2,0.8605,TRUE,accuracy
ku4t,765,1,2,0.3432,FALSE,accuracy
ku4t,766,2,1,0.6281,FALSE,accuracy
ku4t,767,2,2,0.4224,TRUE,neutral
ku4t,768,1,2,0.296,FALSE,speed
ku4t,769,1,1,0.6075,TRUE,neutral
ku4t,770,1,1,0.4989,TRUE,accuracy
ku4t,771,1,1,0.3982,TRUE,speed
ku4t,772,2,1,0.461,FALSE,neutral
ku4t,773,2,2,0.3683,TRUE,accuracy
ku4t,774,2,2,0.4415,TRUE,neutral
ku4t,775,2,2,0.4631,TRUE,accuracy
ku4t,776,1,2,0.2908,FALSE,speed
ku4t,777,2,2,0.4357,TRUE,accuracy
ku4t,778,2,2,0.5155,TRUE,accuracy
ku4t,779,1,1,0.3565,TRUE,speed
ku4t,780,2,2,0.5715,TRUE,accuracy
ku4t,781,1,1,0.3458,TRUE,speed
ku4t,782,1,1,0.3682,TRUE,accuracy
ku4t,783,2,1,0.4108,FALSE,accuracy
ku4t,784,1,2,0.3974,FALSE,neutral
ku4t,785,1,1,0.4016,TRUE,accuracy
ku4t,786,1,1,0.4447,TRUE,accuracy
ku4t,787,2,2,0.3912,TRUE,accuracy
ku4t,788,2,2,0.4576,TRUE,accuracy
ku4t,789,1,1,0.6052,TRUE,neutral
ku4t,790,2,1,0.2778,FALSE,speed
ku4t,791,2,2,0.3552,TRUE,speed
ku4t,792,1,1,0.3299,TRUE,speed
ku4t,793,2,2,0.4206,TRUE,neutral
ku4t,794,1,1,0.3469,TRUE,accuracy
ku4t,795,1,1,0.4759,TRUE,neutral
ku4t,796,2,1,0.3469,FALSE,neutral
ku4t,797,2,2,0.4269,TRUE,neutral
ku4t,798,1,2,0.2796,FALSE,speed
ku4t,799,2,1,0.4467,FALSE,accuracy
ku4t,800,1,2,0.402,FALSE,speed
ku4t,801,2,2,0.3466,TRUE,accuracy
ku4t,802,1,1,0.4148,TRUE,accuracy
ku4t,803,1,1,0.4124,TRUE,accuracy
ku4t,804,1,1,0.3228,TRUE,speed
ku4t,805,2,2,0.4362,TRUE,neutral
ku4t,806,2,2,0.8278,TRUE,speed
ku4t,807,2,2,0.3141,TRUE,speed
ku4t,808,2,2,0.3954,TRUE,neutral
ku4t,809,2,2,0.3816,TRUE,accuracy
ku4t,810,2,2,0.4573,TRUE,speed
ku4t,811,2,2,0.3721,TRUE,neutral
ku4t,812,2,2,0.3573,TRUE,speed
ku4t,813,1,2,0.4682,FALSE,neutral
ku4t,814,1,1,0.3036,TRUE,speed
ku4t,815,1,1,0.4393,TRUE,neutral
ku4t,816,1,2,0.4014,FALSE,neutral
ku4t,817,1,1,0.4437,TRUE,neutral
ku4t,818,2,1,0.4049,FALSE,neutral
ku4t,819,1,2,0.4985,FALSE,neutral
ku4t,820,2,2,0.782,TRUE,neutral
ku4t,821,2,2,0.4391,TRUE,neutral
ku4t,822,2,2,0.4016,TRUE,neutral
ku4t,823,1,2,0.2918,FALSE,speed
ku4t,824,2,2,0.3063,TRUE,speed
ku4t,825,2,2,0.4003,TRUE,accuracy
ku4t,826,1,1,1.1005,TRUE,neutral
ku4t,827,1,1,0.4349,TRUE,speed
ku4t,828,2,1,0.4344,FALSE,speed
ku4t,829,2,2,0.3104,TRUE,speed
ku4t,830,2,2,0.3157,TRUE,speed
ku4t,831,1,2,0.3881,FALSE,speed
ku4t,832,1,1,0.4112,TRUE,accuracy
ku4t,833,2,2,0.3924,TRUE,neutral
ku4t,834,1,1,0.8399,TRUE,neutral
ku4t,835,1,1,0.3095,TRUE,speed
ku4t,836,1,1,0.339,TRUE,speed
ku4t,838,2,2,0.495,TRUE,accuracy
ku4t,839,1,1,0.4315,TRUE,accuracy
ku4t,840,1,1,0.3438,TRUE,speed
ku4t,841,1,1,0.3,TRUE,accuracy
ku4t,842,1,1,0.3781,TRUE,accuracy
ku4t,843,1,1,0.3975,TRUE,accuracy
ku4t,844,2,1,0.3671,FALSE,accuracy
ku4t,845,1,1,0.4555,TRUE,accuracy
ku4t,846,2,1,0.4806,FALSE,accuracy
ku4t,847,2,2,0.3247,TRUE,speed
ku4t,848,2,2,0.4227,TRUE,speed
ku4t,849,2,2,0.2999,TRUE,speed
ku4t,850,2,1,0.3903,FALSE,accuracy
na1t,1,2,2,0.4067,TRUE,accuracy
na1t,2,2,2,0.3728,TRUE,accuracy
na1t,3,2,2,0.4271,TRUE,neutral
na1t,4,1,1,0.389,TRUE,neutral
na1t,5,2,2,0.325,TRUE,speed
na1t,6,2,2,0.4186,TRUE,neutral
na1t,7,2,2,0.4583,TRUE,accuracy
na1t,8,1,1,0.4088,TRUE,accuracy
na1t,9,1,1,0.3665,TRUE,accuracy
na1t,10,1,1,0.3529,TRUE,neutral
na1t,11,1,1,0.3728,TRUE,speed
na1t,12,2,2,0.3317,TRUE,accuracy
na1t,13,2,2,0.4154,TRUE,accuracy
na1t,14,1,1,0.3601,TRUE,accuracy
na1t,15,2,2,0.3339,TRUE,neutral
na1t,16,2,2,0.4069,TRUE,speed
na1t,17,2,2,0.345,TRUE,speed
na1t,18,2,2,0.3416,TRUE,accuracy
na1t,19,1,1,0.356,TRUE,speed
na1t,20,1,1,0.2896,TRUE,speed
na1t,21,2,2,0.3828,TRUE,accuracy
na1t,22,1,1,0.3761,TRUE,speed
na1t,23,2,2,0.3239,TRUE,accuracy
na1t,24,2,2,0.3258,TRUE,speed
na1t,25,1,1,0.4469,TRUE,neutral
na1t,26,1,1,0.4073,TRUE,neutral
na1t,27,2,2,0.2661,TRUE,speed
na1t,28,2,2,0.7413,TRUE,accuracy
na1t,29,1,1,0.2719,TRUE,speed
na1t,30,1,2,0.2798,FALSE,speed
na1t,31,1,1,0.3613,TRUE,speed
na1t,32,1,1,0.5431,TRUE,neutral
na1t,33,1,1,0.3578,TRUE,neutral
na1t,34,2,2,0.451,TRUE,accuracy
na1t,35,1,1,0.4183,TRUE,neutral
na1t,36,1,1,0.4543,TRUE,neutral
na1t,37,1,1,0.316,TRUE,speed
na1t,38,1,1,0.3896,TRUE,speed
na1t,39,2,2,0.3964,TRUE,speed
na1t,40,1,1,0.38,TRUE,speed
na1t,41,1,1,0.3348,TRUE,accuracy
na1t,42,2,2,0.4199,TRUE,neutral
na1t,43,2,2,0.3469,TRUE,speed
na1t,44,2,2,0.4389,TRUE,neutral
na1t,45,2,2,0.4138,TRUE,neutral
na1t,46,2,2,0.4427,TRUE,speed
na1t,47,1,1,0.3652,TRUE,accuracy
na1t,48,1,1,0.4965,TRUE,speed
na1t,49,2,2,0.3004,TRUE,speed
na1t,50,2,2,0.3423,TRUE,speed
na1t,51,2,2,0.2772,TRUE,speed
na1t,52,2,2,0.3279,TRUE,speed
na1t,53,1,1,0.3816,TRUE,neutral
na1t,54,1,1,0.3649,TRUE,neutral
na1t,55,2,2,0.345,TRUE,speed
na1t,56,1,1,0.4138,TRUE,neutral
na1t,57,1,1,0.3453,TRUE,speed
na1t,58,1,1,0.4304,TRUE,speed
na1t,59,1,1,0.3494,TRUE,speed
na1t,60,2,2,0.3872,TRUE,neutral
na1t,61,2,2,0.46,TRUE,neutral
na1t,62,2,2,0.4169,TRUE,speed
na1t,63,1,1,0.3742,TRUE,speed
na1t,64,1,1,0.3764,TRUE,neutral
na1t,65,1,1,0.3605,TRUE,neutral
na1t,66,1,1,0.3016,TRUE,neutral
na1t,67,1,1,0.2874,TRUE,speed
na1t,68,1,1,0.301,TRUE,speed
na1t,69,2,2,0.3764,TRUE,accuracy
na1t,70,2,2,0.3923,TRUE,neutral
na1t,71,2,2,0.4018,TRUE,neutral
na1t,72,1,1,0.3878,TRUE,speed
na1t,73,1,1,0.4228,TRUE,neutral
na1t,74,2,2,0.3872,TRUE,neutral
na1t,75,1,1,0.3786,TRUE,accuracy
na1t,76,2,2,0.2725,TRUE,speed
na1t,78,2,2,0.2958,TRUE,accuracy
na1t,79,1,1,0.4505,TRUE,accuracy
na1t,80,1,1,0.3624,TRUE,accuracy
na1t,81,2,2,0.4126,TRUE,neutral
na1t,82,1,1,0.3029,TRUE,neutral
na1t,83,1,1,0.3865,TRUE,neutral
na1t,84,2,2,0.3967,TRUE,accuracy
na1t,85,1,1,0.363,TRUE,accuracy
na1t,86,1,2,0.2888,FALSE,accuracy
na1t,87,2,2,0.42,TRUE,speed
na1t,88,2,2,0.3977,TRUE,accuracy
na1t,89,1,1,0.3469,TRUE,accuracy
na1t,90,1,1,0.3584,TRUE,speed
na1t,91,1,1,0.4431,TRUE,neutral
na1t,92,2,2,0.3915,TRUE,speed
na1t,93,2,2,0.3902,TRUE,neutral
na1t,94,2,2,0.4034,TRUE,accuracy
na1t,95,2,2,0.3417,TRUE,speed
na1t,96,1,1,0.4104,TRUE,accuracy
na1t,97,2,2,0.3533,TRUE,accuracy
na1t,98,2,2,0.4304,TRUE,speed
na1t,99,2,2,0.3265,TRUE,speed
na1t,100,2,1,0.2654,FALSE,speed
na1t,101,1,1,0.4126,TRUE,neutral
na1t,102,1,1,0.4414,TRUE,neutral
na1t,103,1,1,0.4002,TRUE,speed
na1t,104,2,2,0.3403,TRUE,speed
na1t,105,2,2,0.3528,TRUE,neutral
na1t,106,2,2,0.329,TRUE,accuracy
na1t,107,1,1,0.4061,TRUE,accuracy
na1t,108,1,1,0.3168,TRUE,speed
na1t,109,1,1,0.3775,TRUE,speed
na1t,110,1,2,0.2803,FALSE,speed
na1t,111,1,1,0.3374,TRUE,speed
na1t,112,1,1,0.3283,TRUE,accuracy
na1t,113,1,1,0.5083,TRUE,neutral
na1t,114,2,2,0.4178,TRUE,accuracy
na1t,115,2,2,0.4072,TRUE,speed
na1t,116,1,1,0.3693,TRUE,neutral
na1t,117,1,1,0.3826,TRUE,accuracy
na1t,118,2,2,0.2889,TRUE,accuracy
na1t,119,2,2,0.3662,TRUE,accuracy
na1t,120,2,2,0.2819,TRUE,speed
na1t,121,1,1,0.425,TRUE,accuracy
na1t,122,2,2,0.5932,TRUE,neutral
na1t,123,1,1,0.3828,TRUE,accuracy
na1t,124,1,1,0.4082,TRUE,neutral
na1t,125,1,1,0.4193,TRUE,speed
na1t,126,1,1,0.3859,TRUE,neutral
na1t,127,1,1,0.3596,TRUE,accuracy
na1t,128,1,1,0.3914,TRUE,accuracy
na1t,129,2,2,0.3539,TRUE,speed
na1t,130,1,1,0.2892,TRUE,speed
na1t,131,1,1,0.3524,TRUE,neutral
na1t,132,2,2,0.2541,TRUE,speed
na1t,133,1,1,0.2793,TRUE,neutral
na1t,134,2,2,0.3309,TRUE,neutral
na1t,135,2,2,0.4112,TRUE,neutral
na1t,136,2,2,0.3984,TRUE,speed
na1t,137,1,1,0.409,TRUE,neutral
na1t,138,1,1,0.358,TRUE,speed
na1t,139,2,2,0.2973,TRUE,accuracy
na1t,140,1,1,0.3793,TRUE,neutral
na1t,141,2,2,0.3694,TRUE,neutral
na1t,142,2,2,0.3409,TRUE,accuracy
na1t,143,2,2,0.3855,TRUE,speed
na1t,144,1,1,0.3417,TRUE,accuracy
na1t,145,2,2,0.3746,TRUE,accuracy
na1t,146,1,1,0.3907,TRUE,speed
na1t,147,1,2,0.3054,FALSE,accuracy
na1t,148,2,2,0.3896,TRUE,neutral
na1t,149,1,1,0.3556,TRUE,speed
